Time,IS-203 Pressure PSI,IS-203 Temperature C
07/31/2012  11:26:15,1008.57,71.94
07/31/2012  11:26:20,1008.61,71.94
07/31/2012  11:26:25,1008.49,71.94
07/31/2012  11:26:30,1008.32,71.94
07/31/2012  11:26:35,1008.34,71.94
07/31/2012  11:26:40,1008.29,71.94
07/31/2012  11:26:45,1008.48,71.94
07/31/2012  11:26:50,1008.52,71.94
07/31/2012  11:26:55,1008.67,71.94
07/31/2012  11:27:00,1008.7,71.94
07/31/2012  11:27:05,1008.75,71.94
07/31/2012  11:27:10,1008.88,71.94
07/31/2012  11:27:15,1009.03,71.94
07/31/2012  11:27:20,1009.26,71.94
07/31/2012  11:27:25,1009.44,71.94
07/31/2012  11:27:30,1009.64,71.94
07/31/2012  11:27:35,1009.73,71.93
07/31/2012  11:27:40,1009.86,71.93
07/31/2012  11:27:45,1010.01,71.93
07/31/2012  11:27:50,1010.27,71.94
07/31/2012  11:27:55,1010.58,71.93
07/31/2012  11:28:00,1010.74,71.94
07/31/2012  11:28:05,1010.88,71.93
07/31/2012  11:28:10,1011.09,71.93
07/31/2012  11:28:15,1011.35,71.93
07/31/2012  11:28:20,1011.76,71.93
07/31/2012  11:28:25,1011.79,71.93
07/31/2012  11:28:30,1012.12,71.93
07/31/2012  11:28:35,1012.24,71.94
07/31/2012  11:28:40,1012.59,71.93
07/31/2012  11:28:45,1012.83,71.93
07/31/2012  11:28:50,1012.91,71.93
07/31/2012  11:28:55,1013.09,71.93
07/31/2012  11:29:00,1013.38,71.93
07/31/2012  11:29:05,1013.62,71.93
07/31/2012  11:29:10,1013.8,71.93
07/31/2012  11:29:15,1013.95,71.93
07/31/2012  11:29:20,1014.31,71.92
07/31/2012  11:29:25,1014.4,71.93
07/31/2012  11:29:30,1014.63,71.92
07/31/2012  11:29:35,1014.84,71.92
07/31/2012  11:29:40,1015.21,71.92
07/31/2012  11:29:45,1015.36,71.92
07/31/2012  11:29:50,1015.44,71.92
07/31/2012  11:29:55,1015.51,71.92
07/31/2012  11:30:00,1015.82,71.92
07/31/2012  11:30:05,1015.97,71.92
07/31/2012  11:30:10,1016.25,71.91
07/31/2012  11:30:15,1016.3,71.91
07/31/2012  11:30:20,1016.36,71.91
07/31/2012  11:30:25,1016.64,71.91
07/31/2012  11:30:30,1016.58,71.91
07/31/2012  11:30:35,1016.6,71.9
07/31/2012  11:30:40,1016.84,71.9
07/31/2012  11:30:45,1016.9,71.9
07/31/2012  11:30:50,1017.07,71.9
07/31/2012  11:30:55,1017.05,71.9
07/31/2012  11:31:00,1017.39,71.9
07/31/2012  11:31:05,1017.35,71.9
07/31/2012  11:31:10,1017.49,71.9
07/31/2012  11:31:15,1017.59,71.9
07/31/2012  11:31:20,1017.76,71.89
07/31/2012  11:31:25,1017.8,71.89
07/31/2012  11:31:30,1017.96,71.89
07/31/2012  11:31:35,1018.2,71.89
07/31/2012  11:31:40,1018.33,71.89
07/31/2012  11:31:45,1018.44,71.89
07/31/2012  11:31:50,1018.42,71.89
07/31/2012  11:31:55,1018.46,71.89
07/31/2012  11:32:00,1018.48,71.89
07/31/2012  11:32:05,1018.62,71.88
07/31/2012  11:32:10,1018.44,71.89
07/31/2012  11:32:15,1018.25,71.88
07/31/2012  11:32:20,1018.09,71.88
07/31/2012  11:32:25,1018.01,71.88
07/31/2012  11:32:30,1017.87,71.88
07/31/2012  11:32:35,1017.38,71.88
07/31/2012  11:32:40,1017.11,71.88
07/31/2012  11:32:45,1016.69,71.88
07/31/2012  11:32:50,1016.21,71.88
07/31/2012  11:32:55,1015.69,71.88
07/31/2012  11:33:00,1015.23,71.87
07/31/2012  11:33:05,1014.54,71.87
07/31/2012  11:33:10,1013.89,71.87
07/31/2012  11:33:15,1013.15,71.88
07/31/2012  11:33:20,1012.29,71.87
07/31/2012  11:33:25,1011.43,71.87
07/31/2012  11:33:30,1010.54,71.88
07/31/2012  11:33:35,1009.65,71.88
07/31/2012  11:33:40,1008.64,71.88
07/31/2012  11:33:45,1007.66,71.88
07/31/2012  11:33:50,1006.73,71.88
07/31/2012  11:33:55,1005.78,71.88
07/31/2012  11:34:00,1004.51,71.88
07/31/2012  11:34:05,1003.54,71.88
07/31/2012  11:34:10,1002.41,71.88
07/31/2012  11:34:15,1001.3,71.88
07/31/2012  11:34:20,1000.19,71.88
07/31/2012  11:34:25,998.45,71.88
07/31/2012  11:34:30,997.47,71.89
07/31/2012  11:34:35,996.69,71.89
07/31/2012  11:34:40,996.05,71.89
07/31/2012  11:34:45,995.36,71.89
07/31/2012  11:34:50,994.61,71.89
07/31/2012  11:34:55,994.17,71.89
07/31/2012  11:35:00,993.64,71.89
07/31/2012  11:35:05,993.37,71.9
07/31/2012  11:35:10,993.16,71.9
07/31/2012  11:35:15,992.92,71.9
07/31/2012  11:35:20,992.94,71.91
07/31/2012  11:35:25,992.87,71.91
07/31/2012  11:35:30,992.85,71.91
07/31/2012  11:35:35,992.97,71.91
07/31/2012  11:35:40,993.23,71.92
07/31/2012  11:35:45,993.39,71.93
07/31/2012  11:35:50,993.75,71.92
07/31/2012  11:35:55,994.26,71.93
07/31/2012  11:36:00,994.83,71.94
07/31/2012  11:36:05,995.4,71.94
07/31/2012  11:36:10,995.91,71.94
07/31/2012  11:36:15,996.48,71.94
07/31/2012  11:36:20,997.05,71.95
07/31/2012  11:36:25,997.62,71.95
07/31/2012  11:36:30,998.2,71.95
07/31/2012  11:36:35,998.62,71.96
07/31/2012  11:36:40,999.08,71.96
07/31/2012  11:36:45,999.6,71.96
07/31/2012  11:36:50,1000.19,71.96
07/31/2012  11:36:55,1000.52,71.96
07/31/2012  11:37:00,1001,71.97
07/31/2012  11:37:05,1001.65,71.97
07/31/2012  11:37:10,1002.37,71.97
07/31/2012  11:37:15,1002.85,71.97
07/31/2012  11:37:20,1003.18,71.97
07/31/2012  11:37:25,1003.36,71.97
07/31/2012  11:37:30,1003.71,71.97
07/31/2012  11:37:35,1003.98,71.97
07/31/2012  11:37:40,1003.85,71.97
07/31/2012  11:37:45,1003.97,71.97
07/31/2012  11:37:50,1003.65,71.97
07/31/2012  11:37:55,1003.53,71.97
07/31/2012  11:38:00,1002.83,71.97
07/31/2012  11:38:05,1002.22,71.98
07/31/2012  11:38:10,1001.51,71.98
07/31/2012  11:38:15,1000.58,71.97
07/31/2012  11:38:20,999.84,71.98
07/31/2012  11:38:25,999.15,71.98
07/31/2012  11:38:30,998.47,71.97
07/31/2012  11:38:35,997.62,71.97
07/31/2012  11:38:40,996.69,71.98
07/31/2012  11:38:45,995.86,71.98
07/31/2012  11:38:50,995.04,71.98
07/31/2012  11:38:55,994.29,71.98
07/31/2012  11:39:00,993.76,71.98
07/31/2012  11:39:05,993.46,71.98
07/31/2012  11:39:10,993.09,71.98
07/31/2012  11:39:15,992.91,71.98
07/31/2012  11:39:20,992.8,71.99
07/31/2012  11:39:25,992.6,71.99
07/31/2012  11:39:30,992.65,71.98
07/31/2012  11:39:35,992.75,71.99
07/31/2012  11:39:40,992.88,71.99
07/31/2012  11:39:45,993.09,71.99
07/31/2012  11:39:50,993.36,71.99
07/31/2012  11:39:55,993.43,71.99
07/31/2012  11:40:00,993.43,72
07/31/2012  11:40:05,993.4,72
07/31/2012  11:40:10,993.43,71.99
07/31/2012  11:40:15,993.25,72
07/31/2012  11:40:20,993.19,72
07/31/2012  11:40:25,992.96,72
07/31/2012  11:40:30,992.88,72
07/31/2012  11:40:35,992.76,72
07/31/2012  11:40:40,992.66,72
07/31/2012  11:40:45,992.51,72
07/31/2012  11:40:50,992.32,72
07/31/2012  11:40:55,992.03,72.01
07/31/2012  11:41:00,992.09,72.01
07/31/2012  11:41:05,992,72.01
07/31/2012  11:41:10,991.94,72.01
07/31/2012  11:41:15,991.9,72.01
07/31/2012  11:41:20,992.01,72.01
07/31/2012  11:41:25,991.94,72.02
07/31/2012  11:41:30,991.91,72.01
07/31/2012  11:41:35,992.19,72.01
07/31/2012  11:41:40,992.41,72.02
07/31/2012  11:41:45,992.89,72.02
07/31/2012  11:41:50,993.62,72.01
07/31/2012  11:41:55,994.11,72.02
07/31/2012  11:42:00,994.13,72.02
07/31/2012  11:42:05,994.09,72.01
07/31/2012  11:42:10,994.01,72.02
07/31/2012  11:42:15,993.5,72.02
07/31/2012  11:42:20,992.6,72.02
07/31/2012  11:42:25,992.13,72.02
07/31/2012  11:42:30,991.47,72.02
07/31/2012  11:42:35,991.09,72.02
07/31/2012  11:42:40,990.77,72.02
07/31/2012  11:42:45,990.37,72.02
07/31/2012  11:42:50,990.17,72.02
07/31/2012  11:42:55,990.37,72.02
07/31/2012  11:43:00,990.57,72.03
07/31/2012  11:43:05,990.67,72.02
07/31/2012  11:43:10,991.01,72.02
07/31/2012  11:43:15,990.97,72.02
07/31/2012  11:43:20,991.25,72.03
07/31/2012  11:43:25,991.32,72.03
07/31/2012  11:43:30,991.3,72.03
07/31/2012  11:43:35,991.38,72.03
07/31/2012  11:43:40,991.28,72.03
07/31/2012  11:43:45,991.41,72.03
07/31/2012  11:43:50,991.41,72.03
07/31/2012  11:43:55,991.42,72.03
07/31/2012  11:44:00,991.62,72.03
07/31/2012  11:44:05,991.67,72.03
07/31/2012  11:44:10,992.07,72.03
07/31/2012  11:44:15,992.33,72.03
07/31/2012  11:44:20,992.17,72.03
07/31/2012  11:44:25,992.16,72.04
07/31/2012  11:44:30,991.74,72.03
07/31/2012  11:44:35,991.04,72.04
07/31/2012  11:44:40,990.34,72.03
07/31/2012  11:44:45,989.68,72.04
07/31/2012  11:44:50,989.18,72.04
07/31/2012  11:44:55,988.79,72.04
07/31/2012  11:45:00,988.56,72.04
07/31/2012  11:45:05,988.45,72.04
07/31/2012  11:45:10,988.3,72.04
07/31/2012  11:45:15,988.15,72.04
07/31/2012  11:45:20,988.1,72.04
07/31/2012  11:45:25,988.12,72.04
07/31/2012  11:45:30,988.11,72.04
07/31/2012  11:45:35,987.81,72.04
07/31/2012  11:45:40,987.88,72.04
07/31/2012  11:45:45,987.93,72.04
07/31/2012  11:45:50,987.88,72.04
07/31/2012  11:45:55,987.67,72.04
07/31/2012  11:46:00,987.68,72.04
07/31/2012  11:46:05,987.82,72.05
07/31/2012  11:46:10,987.88,72.04
07/31/2012  11:46:15,988.48,72.05
07/31/2012  11:46:20,988.89,72.05
07/31/2012  11:46:25,989.58,72.05
07/31/2012  11:46:30,990.39,72.04
07/31/2012  11:46:35,991.14,72.05
07/31/2012  11:46:40,991.62,72.04
07/31/2012  11:46:45,991.36,72.05
07/31/2012  11:46:50,991.05,72.05
07/31/2012  11:46:55,991.05,72.05
07/31/2012  11:47:00,991.16,72.05
07/31/2012  11:47:05,990.92,72.05
07/31/2012  11:47:10,990.64,72.05
07/31/2012  11:47:15,990.04,72.05
07/31/2012  11:47:20,989.5,72.05
07/31/2012  11:47:25,989.21,72.05
07/31/2012  11:47:30,988.93,72.05
07/31/2012  11:47:35,988.84,72.04
07/31/2012  11:47:40,989.01,72.05
07/31/2012  11:47:45,989.21,72.04
07/31/2012  11:47:50,989.52,72.05
07/31/2012  11:47:55,990.07,72.05
07/31/2012  11:48:00,990.62,72.05
07/31/2012  11:48:05,990.31,72.05
07/31/2012  11:48:10,989.77,72.05
07/31/2012  11:48:15,989.54,72.05
07/31/2012  11:48:20,988.95,72.05
07/31/2012  11:48:25,988.19,72.05
07/31/2012  11:48:30,987.42,72.05
07/31/2012  11:48:35,986.31,72.05
07/31/2012  11:48:40,985.62,72.05
07/31/2012  11:48:45,985.24,72.05
07/31/2012  11:48:50,985.25,72.06
07/31/2012  11:48:55,985.26,72.05
07/31/2012  11:49:00,985.62,72.05
07/31/2012  11:49:05,986.06,72.04
07/31/2012  11:49:10,986.43,72.05
07/31/2012  11:49:15,987.06,72.05
07/31/2012  11:49:20,987.37,72.05
07/31/2012  11:49:25,987.83,72.05
07/31/2012  11:49:30,988.38,72.05
07/31/2012  11:49:35,988.74,72.05
07/31/2012  11:49:40,989.37,72.05
07/31/2012  11:49:45,989.93,72.05
07/31/2012  11:49:50,990.54,72.05
07/31/2012  11:49:55,990.91,72.05
07/31/2012  11:50:00,991.42,72.05
07/31/2012  11:50:05,991.91,72.05
07/31/2012  11:50:10,992.46,72.05
07/31/2012  11:50:15,992.64,72.06
07/31/2012  11:50:20,993.13,72.06
07/31/2012  11:50:25,993.56,72.05
07/31/2012  11:50:30,993.8,72.05
07/31/2012  11:50:35,994.25,72.05
07/31/2012  11:50:40,994.53,72.06
07/31/2012  11:50:45,994.88,72.06
07/31/2012  11:50:50,995.16,72.05
07/31/2012  11:50:55,995.5,72.05
07/31/2012  11:51:00,995.97,72.06
07/31/2012  11:51:05,996.32,72.06
07/31/2012  11:51:10,996.58,72.05
07/31/2012  11:51:15,996.91,72.05
07/31/2012  11:51:20,997.45,72.05
07/31/2012  11:51:25,997.58,72.05
07/31/2012  11:51:30,998.08,72.05
07/31/2012  11:51:35,998.37,72.05
07/31/2012  11:51:40,998.61,72.05
07/31/2012  11:51:45,998.79,72.05
07/31/2012  11:51:50,999.04,72.04
07/31/2012  11:51:55,999.27,72.04
07/31/2012  11:52:00,999.52,72.04
07/31/2012  11:52:05,999.79,72.04
07/31/2012  11:52:10,1000.08,72.04
07/31/2012  11:52:15,1000.22,72.04
07/31/2012  11:52:20,1000.33,72.04
07/31/2012  11:52:25,1000.51,72.03
07/31/2012  11:52:30,1000.71,72.03
07/31/2012  11:52:35,1000.65,72.03
07/31/2012  11:52:40,1000.76,72.03
07/31/2012  11:52:45,1000.84,72.03
07/31/2012  11:52:50,1000.87,72.03
07/31/2012  11:52:55,1000.85,72.03
07/31/2012  11:53:00,1000.9,72.03
07/31/2012  11:53:05,1000.83,72.03
07/31/2012  11:53:10,1000.63,72.02
07/31/2012  11:53:15,1000.48,72.02
07/31/2012  11:53:20,1000.25,72.02
07/31/2012  11:53:25,1000.04,72.02
07/31/2012  11:53:30,999.66,72.02
07/31/2012  11:53:35,999.21,72.02
07/31/2012  11:53:40,998.79,72.02
07/31/2012  11:53:45,998.27,72.02
07/31/2012  11:53:50,997.87,72.02
07/31/2012  11:53:55,997.54,72.02
07/31/2012  11:54:00,997.19,72.01
07/31/2012  11:54:05,997.03,72.01
07/31/2012  11:54:10,996.77,72.01
07/31/2012  11:54:15,996.63,72
07/31/2012  11:54:20,996.49,72
07/31/2012  11:54:25,996.44,72.01
07/31/2012  11:54:30,996.48,72.01
07/31/2012  11:54:35,996.45,72.01
07/31/2012  11:54:40,996.58,72.01
07/31/2012  11:54:45,996.74,72.01
07/31/2012  11:54:50,997,72
07/31/2012  11:54:55,997.24,72.01
07/31/2012  11:55:00,997.55,72.01
07/31/2012  11:55:05,997.77,72.01
07/31/2012  11:55:10,998.07,72.01
07/31/2012  11:55:15,998.29,72.01
07/31/2012  11:55:20,998.53,72.01
07/31/2012  11:55:25,998.92,72.02
07/31/2012  11:55:30,999.21,72.03
07/31/2012  11:55:35,999.45,72.02
07/31/2012  11:55:40,999.68,72.02
07/31/2012  11:55:45,999.98,72.02
07/31/2012  11:55:50,1000.32,72.02
07/31/2012  11:55:55,1000.51,72.02
07/31/2012  11:56:00,1000.93,72.02
07/31/2012  11:56:05,1001.17,72.03
07/31/2012  11:56:10,1001.39,72.03
07/31/2012  11:56:15,1001.71,72.03
07/31/2012  11:56:20,1002.07,72.03
07/31/2012  11:56:25,1002.38,72.03
07/31/2012  11:56:30,1002.71,72.03
07/31/2012  11:56:35,1003.12,72.03
07/31/2012  11:56:40,1003.38,72.03
07/31/2012  11:56:45,1003.94,72.03
07/31/2012  11:56:50,1004.26,72.03
07/31/2012  11:56:55,1004.55,72.03
07/31/2012  11:57:00,1004.77,72.03
07/31/2012  11:57:05,1004.97,72.02
07/31/2012  11:57:10,1005.22,72.03
07/31/2012  11:57:15,1005.37,72.02
07/31/2012  11:57:20,1005.58,72.02
07/31/2012  11:57:25,1005.76,72.02
07/31/2012  11:57:30,1005.97,72.02
07/31/2012  11:57:35,1005.98,72.02
07/31/2012  11:57:40,1006.18,72.02
07/31/2012  11:57:45,1006.32,72.02
07/31/2012  11:57:50,1006.55,72.01
07/31/2012  11:57:55,1006.6,72.02
07/31/2012  11:58:00,1006.86,72.02
07/31/2012  11:58:05,1006.94,72.02
07/31/2012  11:58:10,1007.05,72.02
07/31/2012  11:58:15,1007.44,72.02
07/31/2012  11:58:20,1007.77,72.01
07/31/2012  11:58:25,1007.99,72.01
07/31/2012  11:58:30,1008.1,72.01
07/31/2012  11:58:35,1008.48,72.01
07/31/2012  11:58:40,1008.94,72.01
07/31/2012  11:58:45,1009.24,72.01
07/31/2012  11:58:50,1009.65,72.01
07/31/2012  11:58:55,1009.91,72.01
07/31/2012  11:59:00,1010.19,72
07/31/2012  11:59:05,1010.45,72
07/31/2012  11:59:10,1010.66,72
07/31/2012  11:59:15,1010.8,72
07/31/2012  11:59:20,1011.07,72
07/31/2012  11:59:25,1011.26,72
07/31/2012  11:59:30,1011.27,71.99
07/31/2012  11:59:35,1011.52,71.99
07/31/2012  11:59:40,1011.69,71.99
07/31/2012  11:59:45,1011.86,71.99
07/31/2012  11:59:50,1011.86,71.99
07/31/2012  11:59:55,1012.06,71.98
07/31/2012  12:00:00,1012.2,71.99
07/31/2012  12:00:05,1012.34,71.98
07/31/2012  12:00:10,1012.69,71.98
07/31/2012  12:00:15,1013.11,71.98
07/31/2012  12:00:20,1013.19,71.98
07/31/2012  12:00:25,1013.43,71.98
07/31/2012  12:00:30,1013.73,71.97
07/31/2012  12:00:35,1013.68,71.98
07/31/2012  12:00:40,1013.76,71.98
07/31/2012  12:00:45,1013.82,71.97
07/31/2012  12:00:50,1013.9,71.97
07/31/2012  12:00:55,1014.05,71.97
07/31/2012  12:01:00,1014.07,71.97
07/31/2012  12:01:05,1013.9,71.96
07/31/2012  12:01:10,1013.99,71.97
07/31/2012  12:01:15,1014.21,71.97
07/31/2012  12:01:20,1014.12,71.96
07/31/2012  12:01:25,1014.1,71.96
07/31/2012  12:01:30,1014.15,71.96
07/31/2012  12:01:35,1014.3,71.96
07/31/2012  12:01:40,1013.86,71.96
07/31/2012  12:01:45,1013.73,71.96
07/31/2012  12:01:50,1013.35,71.95
07/31/2012  12:01:55,1012.86,71.95
07/31/2012  12:02:00,1012.43,71.95
07/31/2012  12:02:05,1012.01,71.95
07/31/2012  12:02:10,1011.49,71.95
07/31/2012  12:02:15,1011.06,71.95
07/31/2012  12:02:20,1010.58,71.95
07/31/2012  12:02:25,1010.22,71.95
07/31/2012  12:02:30,1009.78,71.95
07/31/2012  12:02:35,1009.31,71.94
07/31/2012  12:02:40,1008.85,71.95
07/31/2012  12:02:45,1008.39,71.94
07/31/2012  12:02:50,1007.91,71.94
07/31/2012  12:02:55,1007.4,71.94
07/31/2012  12:03:00,1006.91,71.94
07/31/2012  12:03:05,1006.46,71.94
07/31/2012  12:03:10,1006.07,71.94
07/31/2012  12:03:15,1005.54,71.94
07/31/2012  12:03:20,1005,71.94
07/31/2012  12:03:25,1004.48,71.94
07/31/2012  12:03:30,1004.3,71.94
07/31/2012  12:03:35,1004.05,71.94
07/31/2012  12:03:40,1003.81,71.94
07/31/2012  12:03:45,1003.75,71.94
07/31/2012  12:03:50,1003.48,71.94
07/31/2012  12:03:55,1003.41,71.94
07/31/2012  12:04:00,1003.21,71.95
07/31/2012  12:04:05,1003.29,71.94
07/31/2012  12:04:10,1003.37,71.95
07/31/2012  12:04:15,1003.41,71.95
07/31/2012  12:04:20,1003.66,71.95
07/31/2012  12:04:25,1003.79,71.95
07/31/2012  12:04:30,1004.05,71.95
07/31/2012  12:04:35,1004.31,71.95
07/31/2012  12:04:40,1004.54,71.96
07/31/2012  12:04:45,1004.77,71.96
07/31/2012  12:04:50,1004.99,71.96
07/31/2012  12:04:55,1005.29,71.96
07/31/2012  12:05:00,1005.6,71.96
07/31/2012  12:05:05,1005.99,71.96
07/31/2012  12:05:10,1006.13,71.97
07/31/2012  12:05:15,1006.43,71.97
07/31/2012  12:05:20,1006.76,71.97
07/31/2012  12:05:25,1006.87,71.97
07/31/2012  12:05:30,1006.98,71.97
07/31/2012  12:05:35,1007.18,71.97
07/31/2012  12:05:40,1007.31,71.97
07/31/2012  12:05:45,1007.33,71.98
07/31/2012  12:05:50,1007.49,71.98
07/31/2012  12:05:55,1007.59,71.98
07/31/2012  12:06:00,1007.77,71.98
07/31/2012  12:06:05,1007.87,71.98
07/31/2012  12:06:10,1007.97,71.98
07/31/2012  12:06:15,1008.13,71.98
07/31/2012  12:06:20,1008.14,71.98
07/31/2012  12:06:25,1008.31,71.98
07/31/2012  12:06:30,1008.26,71.98
07/31/2012  12:06:35,1008.32,71.98
07/31/2012  12:06:40,1008.34,71.98
07/31/2012  12:06:45,1008.33,71.98
07/31/2012  12:06:50,1008.26,71.98
07/31/2012  12:06:55,1008.26,71.98
07/31/2012  12:07:00,1008.04,71.98
07/31/2012  12:07:05,1008.03,71.98
07/31/2012  12:07:10,1008.1,71.98
07/31/2012  12:07:15,1008.16,71.99
07/31/2012  12:07:20,1008.28,71.99
07/31/2012  12:07:25,1008.34,71.99
07/31/2012  12:07:30,1008.37,71.99
07/31/2012  12:07:35,1008.4,71.99
07/31/2012  12:07:40,1008.46,71.99
07/31/2012  12:07:45,1008.66,71.99
07/31/2012  12:07:50,1008.72,71.99
07/31/2012  12:07:55,1008.93,71.99
07/31/2012  12:08:00,1008.99,71.99
07/31/2012  12:08:05,1009.01,71.99
07/31/2012  12:08:10,1009.36,71.99
07/31/2012  12:08:15,1009.79,71.99
07/31/2012  12:08:20,1009.92,71.99
07/31/2012  12:08:25,1009.4,71.99
07/31/2012  12:08:30,1009,71.99
07/31/2012  12:08:35,1008.68,71.99
07/31/2012  12:08:40,1008.04,71.99
07/31/2012  12:08:45,1007.34,71.99
07/31/2012  12:08:50,1006.89,71.99
07/31/2012  12:08:55,1006.78,71.99
07/31/2012  12:09:00,1006.69,71.99
07/31/2012  12:09:05,1006.75,71.99
07/31/2012  12:09:10,1006.88,71.99
07/31/2012  12:09:15,1007,71.99
07/31/2012  12:09:20,1006.96,71.99
07/31/2012  12:09:25,1006.5,71.99
07/31/2012  12:09:30,1006.44,71.99
07/31/2012  12:09:35,1006.2,71.99
07/31/2012  12:09:40,1006.01,71.99
07/31/2012  12:09:45,1005.56,71.99
07/31/2012  12:09:50,1005.2,71.99
07/31/2012  12:09:55,1004.74,71.99
07/31/2012  12:10:00,1004.38,71.99
07/31/2012  12:10:05,1004.03,71.99
07/31/2012  12:10:10,1003.6,71.98
07/31/2012  12:10:15,1003.34,71.99
07/31/2012  12:10:20,1002.99,71.99
07/31/2012  12:10:25,1002.68,71.99
07/31/2012  12:10:30,1002.31,71.99
07/31/2012  12:10:35,1001.72,72
07/31/2012  12:10:40,1001.27,71.99
07/31/2012  12:10:45,1000.78,72
07/31/2012  12:10:50,1000.43,71.99
07/31/2012  12:10:55,999.95,72
07/31/2012  12:11:00,999.49,72
07/31/2012  12:11:05,999.17,72
07/31/2012  12:11:10,998.77,72
07/31/2012  12:11:15,998.08,72
07/31/2012  12:11:20,997.64,72
07/31/2012  12:11:25,997.12,72
07/31/2012  12:11:30,996.61,72
07/31/2012  12:11:35,995.94,72
07/31/2012  12:11:40,995.68,72
07/31/2012  12:11:45,995.23,72
07/31/2012  12:11:50,994.85,72
07/31/2012  12:11:55,994.47,72
07/31/2012  12:12:00,993.97,72
07/31/2012  12:12:05,993.58,72
07/31/2012  12:12:10,993.23,72.01
07/31/2012  12:12:15,992.87,72.01
07/31/2012  12:12:20,992.42,72.01
07/31/2012  12:12:25,992.04,72.02
07/31/2012  12:12:30,991.43,72.01
07/31/2012  12:12:35,990.9,72.02
07/31/2012  12:12:40,990.49,72.01
07/31/2012  12:12:45,990.12,72.02
07/31/2012  12:12:50,989.79,72.02
07/31/2012  12:12:55,989.23,72.02
07/31/2012  12:13:00,988.89,72.02
07/31/2012  12:13:05,988.57,72.02
07/31/2012  12:13:10,988.43,72.02
07/31/2012  12:13:15,988.21,72.02
07/31/2012  12:13:20,988.17,72.03
07/31/2012  12:13:25,987.99,72.02
07/31/2012  12:13:30,987.74,72.03
07/31/2012  12:13:35,987.8,72.03
07/31/2012  12:13:40,987.65,72.03
07/31/2012  12:13:45,987.67,72.03
07/31/2012  12:13:50,987.7,72.03
07/31/2012  12:13:55,987.68,72.03
07/31/2012  12:14:00,987.86,72.04
07/31/2012  12:14:05,988.01,72.04
07/31/2012  12:14:10,988.27,72.04
07/31/2012  12:14:15,988.5,72.04
07/31/2012  12:14:20,988.76,72.04
07/31/2012  12:14:25,989.19,72.04
07/31/2012  12:14:30,989.61,72.05
07/31/2012  12:14:35,990.09,72.05
07/31/2012  12:14:40,990.63,72.04
07/31/2012  12:14:45,990.84,72.04
07/31/2012  12:14:50,991.4,72.05
07/31/2012  12:14:55,991.73,72.05
07/31/2012  12:15:00,992.32,72.05
07/31/2012  12:15:05,992.75,72.05
07/31/2012  12:15:10,993.12,72.06
07/31/2012  12:15:15,993.6,72.05
07/31/2012  12:15:20,994.06,72.05
07/31/2012  12:15:25,994.57,72.05
07/31/2012  12:15:30,994.8,72.05
07/31/2012  12:15:35,994.56,72.06
07/31/2012  12:15:40,994.44,72.06
07/31/2012  12:15:45,994.12,72.05
07/31/2012  12:15:50,993.63,72.05
07/31/2012  12:15:55,992.89,72.06
07/31/2012  12:16:00,991.63,72.05
07/31/2012  12:16:05,990.56,72.05
07/31/2012  12:16:10,988.83,72.05
07/31/2012  12:16:15,987.33,72.06
07/31/2012  12:16:20,986.13,72.06
07/31/2012  12:16:25,985.24,72.05
07/31/2012  12:16:30,984.72,72.06
07/31/2012  12:16:35,984.36,72.05
07/31/2012  12:16:40,984.31,72.06
07/31/2012  12:16:45,984.3,72.06
07/31/2012  12:16:50,984.46,72.06
07/31/2012  12:16:55,984.6,72.06
07/31/2012  12:17:00,984.83,72.06
07/31/2012  12:17:05,985.24,72.06
07/31/2012  12:17:10,985.71,72.06
07/31/2012  12:17:15,986.23,72.06
07/31/2012  12:17:20,986.65,72.06
07/31/2012  12:17:25,987.28,72.06
07/31/2012  12:17:30,987.85,72.06
07/31/2012  12:17:35,988.48,72.06
07/31/2012  12:17:40,989.1,72.06
07/31/2012  12:17:45,989.71,72.06
07/31/2012  12:17:50,990.39,72.07
07/31/2012  12:17:55,991.06,72.07
07/31/2012  12:18:00,991.56,72.07
07/31/2012  12:18:05,992.06,72.07
07/31/2012  12:18:10,992.56,72.07
07/31/2012  12:18:15,992.88,72.07
07/31/2012  12:18:20,993.37,72.07
07/31/2012  12:18:25,993.78,72.07
07/31/2012  12:18:30,994.15,72.07
07/31/2012  12:18:35,994.62,72.07
07/31/2012  12:18:40,995.02,72.07
07/31/2012  12:18:45,995.44,72.07
07/31/2012  12:18:50,995.84,72.07
07/31/2012  12:18:55,996.29,72.07
07/31/2012  12:19:00,996.62,72.08
07/31/2012  12:19:05,997.15,72.07
07/31/2012  12:19:10,997.47,72.07
07/31/2012  12:19:15,997.87,72.08
07/31/2012  12:19:20,998.32,72.07
07/31/2012  12:19:25,998.58,72.08
07/31/2012  12:19:30,999.06,72.08
07/31/2012  12:19:35,999.31,72.07
07/31/2012  12:19:40,999.64,72.07
07/31/2012  12:19:45,999.6,72.07
07/31/2012  12:19:50,999.2,72.07
07/31/2012  12:19:55,998.94,72.07
07/31/2012  12:20:00,998.44,72.07
07/31/2012  12:20:05,997.55,72.07
07/31/2012  12:20:10,996.44,72.07
07/31/2012  12:20:15,995.1,72.07
07/31/2012  12:20:20,993.51,72.06
07/31/2012  12:20:25,992.31,72.06
07/31/2012  12:20:30,991.31,72.06
07/31/2012  12:20:35,990.34,72.06
07/31/2012  12:20:40,989.47,72.06
